stato,livello_acqua,tot_pompe_attive
StatoMacchina.MACCHINA_ATTIVA,28.32,0
StatoMacchina.MACCHINA_ATTIVA,32.87,0
StatoMacchina.MACCHINA_ATTIVA,33.11,0
StatoMacchina.MACCHINA_ATTIVA,29.05,0
StatoMacchina.MACCHINA_ATTIVA,27.43,0
StatoMacchina.MACCHINA_ATTIVA,24.59,0
StatoMacchina.MACCHINA_ATTIVA,27.0,0
StatoMacchina.MACCHINA_ATTIVA,26.8,0
StatoMacchina.MACCHINA_ATTIVA,21.81,0
StatoMacchina.MACCHINA_ATTIVA,25.27,0
StatoMacchina.MACCHINA_ATTIVA,27.41,0
StatoMacchina.MACCHINA_ATTIVA,30.88,0
StatoMacchina.MACCHINA_ATTIVA,32.45,0
StatoMacchina.MACCHINA_ATTIVA,31.1,0
StatoMacchina.MACCHINA_ATTIVA,28.95,0
StatoMacchina.MACCHINA_ATTIVA,26.2,0
StatoMacchina.MACCHINA_ATTIVA,25.58,0
StatoMacchina.MACCHINA_ATTIVA,23.62,0
StatoMacchina.MACCHINA_ATTIVA,19.94,0
StatoMacchina.MACCHINA_ATTIVA,19.66,0
StatoMacchina.MACCHINA_ATTIVA,17.3,0
StatoMacchina.MACCHINA_ATTIVA,20.47,0
StatoMacchina.MACCHINA_ATTIVA,22.23,0
StatoMacchina.MACCHINA_ATTIVA,25.61,0
StatoMacchina.MACCHINA_ATTIVA,23.28,0
StatoMacchina.MACCHINA_ATTIVA,25.96,0
StatoMacchina.MACCHINA_ATTIVA,30.71,0
StatoMacchina.MACCHINA_ATTIVA,27.91,0
StatoMacchina.MACCHINA_ATTIVA,25.24,0
StatoMacchina.MACCHINA_ATTIVA,24.93,0
StatoMacchina.MACCHINA_ATTIVA,26.97,0
StatoMacchina.MACCHINA_ATTIVA,29.21,0
StatoMacchina.MACCHINA_ATTIVA,27.44,0
StatoMacchina.MACCHINA_ATTIVA,28.5,0
StatoMacchina.MACCHINA_ATTIVA,30.2,0
StatoMacchina.MACCHINA_ATTIVA,31.35,0
StatoMacchina.MACCHINA_ATTIVA,28.44,0
StatoMacchina.MACCHINA_ATTIVA,30.11,0
StatoMacchina.MACCHINA_ATTIVA,31.82,0
StatoMacchina.MACCHINA_ATTIVA,27.47,0
StatoMacchina.MACCHINA_ATTIVA,24.83,0
StatoMacchina.MACCHINA_ATTIVA,26.98,0
StatoMacchina.MACCHINA_ATTIVA,24.57,0
StatoMacchina.MACCHINA_ATTIVA,21.38,0
StatoMacchina.MACCHINA_ATTIVA,17.18,0
StatoMacchina.MACCHINA_ATTIVA,19.7,0
StatoMacchina.MACCHINA_ATTIVA,21.04,0
StatoMacchina.MACCHINA_ATTIVA,18.97,0
StatoMacchina.MACCHINA_ATTIVA,18.89,0
StatoMacchina.MACCHINA_ATTIVA,16.66,0
StatoMacchina.MACCHINA_ATTIVA,16.71,0
StatoMacchina.MACCHINA_ATTIVA,21.08,0
StatoMacchina.MACCHINA_ATTIVA,24.55,0
StatoMacchina.MACCHINA_ATTIVA,23.4,0
StatoMacchina.MACCHINA_ATTIVA,27.26,0
StatoMacchina.MACCHINA_ATTIVA,25.93,0
StatoMacchina.MACCHINA_ATTIVA,23.88,0
StatoMacchina.MACCHINA_ATTIVA,20.01,0
StatoMacchina.MACCHINA_ATTIVA,17.62,0
StatoMacchina.MACCHINA_ATTIVA,13.34,0
StatoMacchina.MACCHINA_ATTIVA,17.94,0
StatoMacchina.MACCHINA_ATTIVA,17.22,0
StatoMacchina.MACCHINA_ATTIVA,18.11,0
StatoMacchina.MACCHINA_ATTIVA,16.04,0
StatoMacchina.MACCHINA_ATTIVA,12.78,0
StatoMacchina.MACCHINA_ATTIVA,11.69,0
StatoMacchina.MACCHINA_ATTIVA,9.42,0
StatoMacchina.MACCHINA_ATTIVA,9.27,0
StatoMacchina.MACCHINA_ATTIVA,9.27,0
StatoMacchina.MACCHINA_ATTIVA,7.52,0
StatoMacchina.MACCHINA_ATTIVA,10.06,0
StatoMacchina.MACCHINA_ATTIVA,6.22,0
StatoMacchina.MACCHINA_ATTIVA,8.83,0
StatoMacchina.MACCHINA_ATTIVA,6.3,0
StatoMacchina.MACCHINA_ATTIVA,5.01,0
StatoMacchina.MACCHINA_ATTIVA,6.42,0
StatoMacchina.MACCHINA_ATTIVA,4.9,0
StatoMacchina.MACCHINA_ATTIVA,0.78,0
StatoMacchina.MACCHINA_ATTIVA,4.84,0
StatoMacchina.MACCHINA_ATTIVA,6.42,0
StatoMacchina.MACCHINA_ATTIVA,2.35,0
StatoMacchina.MACCHINA_ATTIVA,0.25,0
StatoMacchina.MACCHINA_ATTIVA,4.79,0
StatoMacchina.MACCHINA_ATTIVA,4.55,0
StatoMacchina.MACCHINA_ATTIVA,4.4,0
StatoMacchina.MACCHINA_ATTIVA,6.63,0
StatoMacchina.MACCHINA_ATTIVA,2.02,0
StatoMacchina.MACCHINA_ATTIVA,0,0
StatoMacchina.MACCHINA_ATTIVA,2.3,0
StatoMacchina.MACCHINA_ATTIVA,1.48,0
StatoMacchina.MACCHINA_ATTIVA,4.56,0
StatoMacchina.MACCHINA_ATTIVA,3.57,0
StatoMacchina.MACCHINA_ATTIVA,2.92,0
StatoMacchina.MACCHINA_ATTIVA,2.29,0
StatoMacchina.MACCHINA_ATTIVA,2.47,0
StatoMacchina.MACCHINA_ATTIVA,1.21,0
StatoMacchina.MACCHINA_ATTIVA,0,0
StatoMacchina.MACCHINA_ATTIVA,2.78,0
StatoMacchina.MACCHINA_ATTIVA,3.74,0
StatoMacchina.MACCHINA_ATTIVA,0,0
StatoMacchina.MACCHINA_ATTIVA,2.46,0
StatoMacchina.MACCHINA_ATTIVA,1.23,0
StatoMacchina.MACCHINA_ATTIVA,0,0
StatoMacchina.MACCHINA_ATTIVA,0.79,0
StatoMacchina.MACCHINA_ATTIVA,1.78,0
StatoMacchina.MACCHINA_ATTIVA,5.15,0
StatoMacchina.MACCHINA_ATTIVA,6.07,0
StatoMacchina.MACCHINA_ATTIVA,9.35,0
StatoMacchina.MACCHINA_ATTIVA,9.91,0
StatoMacchina.MACCHINA_ATTIVA,8.88,0
StatoMacchina.MACCHINA_ATTIVA,12.65,0
StatoMacchina.MACCHINA_ATTIVA,9.86,0
StatoMacchina.MACCHINA_ATTIVA,13.99,0
StatoMacchina.MACCHINA_ATTIVA,13.89,0
StatoMacchina.MACCHINA_ATTIVA,10.04,0
StatoMacchina.MACCHINA_ATTIVA,9.46,0
StatoMacchina.MACCHINA_ATTIVA,5.09,0
StatoMacchina.MACCHINA_ATTIVA,5.2,0
StatoMacchina.MACCHINA_ATTIVA,6.76,0
StatoMacchina.MACCHINA_ATTIVA,9.33,0
StatoMacchina.MACCHINA_ATTIVA,9.59,0
StatoMacchina.MACCHINA_ATTIVA,13.35,0
StatoMacchina.MACCHINA_ATTIVA,14.61,0
StatoMacchina.MACCHINA_ATTIVA,15.45,0
StatoMacchina.MACCHINA_ATTIVA,19.67,0
StatoMacchina.MACCHINA_ATTIVA,22.92,0
StatoMacchina.MACCHINA_ATTIVA,18.22,0
StatoMacchina.MACCHINA_ATTIVA,19.2,0
StatoMacchina.MACCHINA_ATTIVA,14.2,0
